kind,etag,id.kind,id.videoId,snippet.publishedAt,snippet.channelId,snippet.title,snippet.description,snippet.thumbnails.default.url,snippet.thumbnails.default.width,snippet.thumbnails.default.height,snippet.thumbnails.medium.url,snippet.thumbnails.medium.width,snippet.thumbnails.medium.height,snippet.thumbnails.high.url,snippet.thumbnails.high.width,snippet.thumbnails.high.height,snippet.channelTitle,snippet.liveBroadcastContent,snippet.publishTime
youtube#searchResult,jsFBBBVTIXaVxo_0kSGaguW9zbs,youtube#video,VuJqw-UgnTg,2020-06-17T20:52:26Z,UCV61VqLMr2eIhH4f51PV0gA,"Bolton Just Wants to Sell Books, Says Trump 2020 Campaign",Jun.17 -- President Donald Trump's campaign dismissed reports that he asked Chinese President Xi Jinping for help with his re-election and described John ...,https://i.ytimg.com/vi/VuJqw-UgnTg/default.jpg,120,90,https://i.ytimg.com/vi/VuJqw-UgnTg/mqdefault.jpg,320,180,https://i.ytimg.com/vi/VuJqw-UgnTg/hqdefault.jpg,480,360,Bloomberg Politics,none,2020-06-17T20:52:26Z
youtube#searchResult,RBi0mkm3WqiVrUIPed4QrVR5QSY,youtube#video,qdCLSUNWMlM,2018-07-12T21:12:53Z,UCzZhNDYY7C2h9-2oqcrziJQ,Trump 2020 - Keep America Great #trump2020,Trump2020 #Trump2020 #maga.,https://i.ytimg.com/vi/qdCLSUNWMlM/default.jpg,120,90,https://i.ytimg.com/vi/qdCLSUNWMlM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/qdCLSUNWMlM/hqdefault.jpg,480,360,randomlifts,none,2018-07-12T21:12:53Z
youtube#searchResult,4rgDSBnrK1bl1sLksprzxYTokAg,youtube#video,MauZdBmffo8,2020-02-05T04:21:47Z,UCwWhs_6x42TyRM4Wstoq8HA,Trump’s 2020 State of the Union | The Daily Show,"Trevor went LIVE after President Trump's third State of the Union address in Washington, D.C. #TheDailyShow #SOTU Subscribe to The Daily Show: ...",https://i.ytimg.com/vi/MauZdBmffo8/default.jpg,120,90,https://i.ytimg.com/vi/MauZdBmffo8/mqdefault.jpg,320,180,https://i.ytimg.com/vi/MauZdBmffo8/hqdefault.jpg,480,360,The Daily Show with Trevor Noah,none,2020-02-05T04:21:47Z
youtube#searchResult,xDdDvKyljJPsTTkXWzSyVD_c8Vc,youtube#video,UwcNlvyx2P4,2020-06-12T01:25:29Z,UC4MzSVXHNr3nwvdaDt8aYlg,Keep America Great (Live Version) - Original Song for President Trump’s 2020 Campaign,"MP3 & Ringtone Available Here: ""https://camilleandhaley.bandcamp.com/track/keep-america-great-single"" Join or email list to keep up with upcoming videos ...",https://i.ytimg.com/vi/UwcNlvyx2P4/default.jpg,120,90,https://i.ytimg.com/vi/UwcNlvyx2P4/mqdefault.jpg,320,180,https://i.ytimg.com/vi/UwcNlvyx2P4/hqdefault.jpg,480,360,Camille & Haley,none,2020-06-12T01:25:29Z
youtube#searchResult,ad9vupMaqrgmHOvz3MdPb7c6svU,youtube#video,Of_hSWHB6Wo,2020-04-15T20:04:33Z,UCKY5PiEq8Tl9r7f3qittXng,"Kanye West Talks Kobe Bryant, Trump 2020","After Kanye West compared himself to the late Kobe Bryant and explained why he's voting for Donald Trump in 2020, Roz Weston and Graeme O'Neil discuss ...",https://i.ytimg.com/vi/Of_hSWHB6Wo/default.jpg,120,90,https://i.ytimg.com/vi/Of_hSWHB6Wo/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Of_hSWHB6Wo/hqdefault.jpg,480,360,ET Canada,none,2020-04-15T20:04:33Z
youtube#searchResult,Cybm1GFU3VAsH_lEKI0CtcnVlB4,youtube#video,2H6J6achBaE,2020-03-09T14:30:57Z,UCtwMWJr2BFPkuJTnSvCESSQ,Cartoon Eric Transforms into the Trump 2020 Mascot | Our Cartoon President | Season 3,"Lacking purpose in the Trump 2020 campaign, Cartoon Eric becomes its official mascot, Gummy, with the help of his wife, Cartoon Lara. #OurCartoonPresident ...",https://i.ytimg.com/vi/2H6J6achBaE/default.jpg,120,90,https://i.ytimg.com/vi/2H6J6achBaE/mqdefault.jpg,320,180,https://i.ytimg.com/vi/2H6J6achBaE/hqdefault.jpg,480,360,SHOWTIME,none,2020-03-09T14:30:57Z
youtube#searchResult,gLGKHQArgTUP77xVFKOTnkWdvIU,youtube#video,lYycg3aIj5c,2020-07-17T18:53:34Z,UCCXoCcu9Rp7NPbTzIvogpZg,Are Trump supporters still staying silent? Trump 2020 adviser weighs in,Trump 2020 senior adviser Mercedes Schlapp talks to FOX Business' Stuart Varney about polls ahead of the 2020 presidential election. #FoxBusiness ...,https://i.ytimg.com/vi/lYycg3aIj5c/default.jpg,120,90,https://i.ytimg.com/vi/lYycg3aIj5c/mqdefault.jpg,320,180,https://i.ytimg.com/vi/lYycg3aIj5c/hqdefault.jpg,480,360,Fox Business,none,2020-07-17T18:53:34Z
youtube#searchResult,Jx97FZQDwrYLFN8j1plKO6EJJj8,youtube#video,bhCWf_ggy6E,2020-02-05T04:48:59Z,UCHd62-u_v4DvJ8TCFtpi4GA,President Trump&#39;s 2020 State of the Union address and the Democratic response (FULL LIVE STREAM),"President Trump will give the 2020 State of the Union address at 9 p.m. ET on Feb. 4, the final of his first term. Though he is expected to be acquitted by the ...",https://i.ytimg.com/vi/bhCWf_ggy6E/default.jpg,120,90,https://i.ytimg.com/vi/bhCWf_ggy6E/mqdefault.jpg,320,180,https://i.ytimg.com/vi/bhCWf_ggy6E/hqdefault.jpg,480,360,Washington Post,none,2020-02-05T04:48:59Z
youtube#searchResult,d6SA9b8A8fJ0gDmwrvYuJVzt4w0,youtube#video,sSFCkCaHaUc,2020-05-31T03:38:19Z,UCvZJsJ_NO2mW_I-_dkHfDlw,My Updated Biden vs. Trump 2020 Prediction Electoral Map Projection - 2020 Election Prediction Map,Follow me on Twitter: https://twitter.com/PoliticForecast Electoral College Prediction - Biden: 335 Trump: 203 Biden vs. Trump 2020 Map Prediction - 2020 ...,https://i.ytimg.com/vi/sSFCkCaHaUc/default.jpg,120,90,https://i.ytimg.com/vi/sSFCkCaHaUc/mqdefault.jpg,320,180,https://i.ytimg.com/vi/sSFCkCaHaUc/hqdefault.jpg,480,360,Political Forecast - Election Predictions,none,2020-05-31T03:38:19Z
youtube#searchResult,RVg6FOMie9jSGY5UW_bEeOtIapc,youtube#video,2bUZ7m3_lqk,2020-02-13T19:00:01Z,UCkQ62tvPlVVb2WLppjRfPdQ,MAXXKII - TRUMP 2020,CHECK OUT OUR STORE https://trash.clothing TRASH Official Spotify Playlist: ...,https://i.ytimg.com/vi/2bUZ7m3_lqk/default.jpg,120,90,https://i.ytimg.com/vi/2bUZ7m3_lqk/mqdefault.jpg,320,180,https://i.ytimg.com/vi/2bUZ7m3_lqk/hqdefault.jpg,480,360,ＴＲＡＳＨ 新 ドラゴン,none,2020-02-13T19:00:01Z
youtube#searchResult,bv83c9uZjXBEU6QTK2MwtKK8qmA,youtube#video,4jMPz5LQYWg,2020-02-05T10:21:07Z,UCknLrEdhRCp1aegoMqRaCZg,Key takeaways of Trump&#39;s 2020 State of the Union Address | DW News,"After refusing to shake House Speaker Nancy Pelosi's hand, US President Donald Trump hailed what he called ""the great American comeback"" in his 2020 State ...",https://i.ytimg.com/vi/4jMPz5LQYWg/default.jpg,120,90,https://i.ytimg.com/vi/4jMPz5LQYWg/mqdefault.jpg,320,180,https://i.ytimg.com/vi/4jMPz5LQYWg/hqdefault.jpg,480,360,DW News,none,2020-02-05T10:21:07Z
youtube#searchResult,5NH7Lk8hNfPz1XuzjI7YoqMorMI,youtube#video,XS1Fc6ACkqs,2019-03-12T17:26:22Z,UCHd62-u_v4DvJ8TCFtpi4GA,OMB&#39;s Russell Vought testifies on Trump&#39;s 2020 budget,Office of Management and Budget Acting Director Russell Vought testifies before the House Budget Committee on the 2020 Budget. Subscribe to The ...,https://i.ytimg.com/vi/XS1Fc6ACkqs/default.jpg,120,90,https://i.ytimg.com/vi/XS1Fc6ACkqs/mqdefault.jpg,320,180,https://i.ytimg.com/vi/XS1Fc6ACkqs/hqdefault.jpg,480,360,Washington Post,none,2019-03-12T17:26:22Z
youtube#searchResult,k0RmuKhywvr9rPYGNuUwJDNFZgQ,youtube#video,y6CrlnUSIKQ,2019-05-13T16:11:51Z,UCJg9wBPyKMNA5sRDnvzmkdg,TRUMP 2020: President Trump Supporters CRASH Green New Deal Rally,"Sharing a mix of breaking news, Arizona stories, engaging discussions, and popular culture. #DonaldTrump.",https://i.ytimg.com/vi/y6CrlnUSIKQ/default.jpg,120,90,https://i.ytimg.com/vi/y6CrlnUSIKQ/mqdefault.jpg,320,180,https://i.ytimg.com/vi/y6CrlnUSIKQ/hqdefault.jpg,480,360,FOX 10 Phoenix,none,2019-05-13T16:11:51Z
youtube#searchResult,Irl1jeDPDGMIVAW5oKzIuUJsPjE,youtube#video,FAjx4365CW8,2017-01-18T20:39:57Z,UCfkpM3RuyUHqY4nRlP-egNA,Trump’s 2020 Slogan Was Used For ‘Purge: Election Year’,"President-elect Donald Trump has already thought of the slogan for his re-election campaign in four years. In an interview with The Washington Post, the ...",https://i.ytimg.com/vi/FAjx4365CW8/default.jpg,120,90,https://i.ytimg.com/vi/FAjx4365CW8/mqdefault.jpg,320,180,https://i.ytimg.com/vi/FAjx4365CW8/hqdefault.jpg,480,360,Wochit Entertainment,none,2017-01-18T20:39:57Z
