kind,etag,id.kind,id.videoId,snippet.publishedAt,snippet.channelId,snippet.title,snippet.description,snippet.thumbnails.default.url,snippet.thumbnails.default.width,snippet.thumbnails.default.height,snippet.thumbnails.medium.url,snippet.thumbnails.medium.width,snippet.thumbnails.medium.height,snippet.thumbnails.high.url,snippet.thumbnails.high.width,snippet.thumbnails.high.height,snippet.channelTitle,snippet.liveBroadcastContent,snippet.publishTime
youtube#searchResult,1RawtRg2Ssd-eUaSRvt7QsHcZHg,youtube#video,7Y9j1Vts4-Q,2019-12-20T10:13:58Z,UC6kQmpMtF_tEu6roEW0VMeA,BIDEN&#39;S GIFT! Go Joe!! Biden2020 No Malarkey!,"Go Joe! Beat the Bad Orange Man!!!! Just a few dank Joe memes. Pilfer and repost this content to your heart's content. ""I I I I I I, I I I I I I I can't, I can't talk, ...",https://i.ytimg.com/vi/7Y9j1Vts4-Q/default.jpg,120,90,https://i.ytimg.com/vi/7Y9j1Vts4-Q/mqdefault.jpg,320,180,https://i.ytimg.com/vi/7Y9j1Vts4-Q/hqdefault.jpg,480,360,Unism,none,2019-12-20T10:13:58Z
youtube#searchResult,-qLOcoe1O2HTAf5YNFHFwlhRXH8,youtube#video,bvqrvgQEowY,2019-10-28T15:26:39Z,UCAsXai-yMUXNHUBnDRbhevw,"✨ Trump2020, Biden2020, and Yang2020 | Jeno Hinojosa 🤟",Talking about the criticisms of Andrew Yang with ma boy Jeno Jeno's Twitter - https://twitter.com/JenoHinojosaT2 Jeno's Facebook ...,https://i.ytimg.com/vi/bvqrvgQEowY/default.jpg,120,90,https://i.ytimg.com/vi/bvqrvgQEowY/mqdefault.jpg,320,180,https://i.ytimg.com/vi/bvqrvgQEowY/hqdefault.jpg,480,360,Alyssa Monet Mason,none,2019-10-28T15:26:39Z
youtube#searchResult,8cXs7WSY55Z-GjQQXIJm-RNgjb0,youtube#video,Opr5ArQ8n6o,2020-05-13T17:00:11Z,UCB0kGZ75LjKETjjCAgSvZ_A,Donald Trump vs Joe Biden | 2020 Election Forecast,Predicting the 2020 election between Joe Biden and Donald Trump using the JHK Forecast/Model!,https://i.ytimg.com/vi/Opr5ArQ8n6o/default.jpg,120,90,https://i.ytimg.com/vi/Opr5ArQ8n6o/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Opr5ArQ8n6o/hqdefault.jpg,480,360,Election Predictions Official,none,2020-05-13T17:00:11Z
youtube#searchResult,HiwI_07eIWgZdDdNqzezikfqo1o,youtube#video,cD9fBIgVkqQ,2019-04-29T17:59:57Z,UCxTdWpLJurbGlFMWOwXWG_A,Joe Biden 2020,So Joe Biden is now the 20th candidate for Democratic candidate in 2020. Let's talk about why Joe Biden bad and represents everything wrong with the ...,https://i.ytimg.com/vi/cD9fBIgVkqQ/default.jpg,120,90,https://i.ytimg.com/vi/cD9fBIgVkqQ/mqdefault.jpg,320,180,https://i.ytimg.com/vi/cD9fBIgVkqQ/hqdefault.jpg,480,360,Step Back History,none,2019-04-29T17:59:57Z
youtube#searchResult,EOrrlOPOQVjzq566cn04-Yn2cZw,youtube#video,5UyHAOGAenw,2020-03-09T00:33:00Z,UCyuMFwOkDr7XY2x5Nm1XGgg,#BIDEN2020: Not me. Vote for Somebody Else!,Our very Electable (TM) and Presidential (TM) Joe seems to be struggling a little with slightly challenging questions from average joes. If he's THIS good with ...,https://i.ytimg.com/vi/5UyHAOGAenw/default.jpg,120,90,https://i.ytimg.com/vi/5UyHAOGAenw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/5UyHAOGAenw/hqdefault.jpg,480,360,SkyeGazer_Dmntz,none,2020-03-09T00:33:00Z
youtube#searchResult,iDbUL5YHL6aeF6_yccyAKW4oxH4,youtube#video,8WuqwIlmZFc,2020-03-16T02:28:23Z,UCW-mYgxd1fT0_GR3typ5IXQ,Andrew Yang is No Longer a VP Candidate For Joe Biden #DemDebate #Biden2020 #Bernie2020,Support UBI in California with #EvanLow https://docs.google.com/document/d/1qG0qphtbpRDp5k5Wdhpa_io1b4J8tk2dxU_ZlBTcAjc/edit YIMBY Arts Livestream ...,https://i.ytimg.com/vi/8WuqwIlmZFc/default.jpg,120,90,https://i.ytimg.com/vi/8WuqwIlmZFc/mqdefault.jpg,320,180,https://i.ytimg.com/vi/8WuqwIlmZFc/hqdefault.jpg,480,360,YIMBY Arts,none,2020-03-16T02:28:23Z
youtube#searchResult,HxPzSiWkm-AqLrrsSO8B0B2PStY,youtube#video,0dbkeqvKAfA,2020-07-19T03:41:18Z,UCKfK7CBke8pLmb401nRiEqA,Joe Biden likes chocolate ice cream #biden #trump #biden2020 #trump2020 #comedy #politics #democrat,Joe Biden likes chocolate ice cream #biden #trump #biden2020 #trump2020 #comedy #politics #democrat.,https://i.ytimg.com/vi/0dbkeqvKAfA/default.jpg,120,90,https://i.ytimg.com/vi/0dbkeqvKAfA/mqdefault.jpg,320,180,https://i.ytimg.com/vi/0dbkeqvKAfA/hqdefault.jpg,480,360,KitchenSinkStudio,none,2020-07-19T03:41:18Z
youtube#searchResult,nRq-vF-gmXsbs7nsm5rQYg9YyAM,youtube#video,ohXg7tzl44Y,2020-07-09T18:35:08Z,UC02yopX23kfTf7i5QnDtFUA,National poll who&#39;s ACTUALLY winning? #Trump2020 vs #Biden2020 - the media wont show you,Tiktok (tesla/business): https://www.tiktok.com/@sam.a.stolt Tiktok (fitness): https://www.tiktok.com/@sam.stolt Instagram(fire): ...,https://i.ytimg.com/vi/ohXg7tzl44Y/default.jpg,120,90,https://i.ytimg.com/vi/ohXg7tzl44Y/mqdefault.jpg,320,180,https://i.ytimg.com/vi/ohXg7tzl44Y/hqdefault.jpg,480,360,Stolt,none,2020-07-09T18:35:08Z
youtube#searchResult,wzQQk2FCESndloFcMcyKMt__xl4,youtube#video,FqIOt1REHvQ,2020-06-26T15:02:18Z,UC_S9M78mAYMirhypNw8HDlg,My TikTok Page: Hows That Bunker? #trump2020 #biden2020 #lol #funny #lmao #comedy,My TikTok Page: Hows That Bunker? My edit on the funniest meme out there #trump2020 #biden2020 #lol #funny #lmao #comedy.,https://i.ytimg.com/vi/FqIOt1REHvQ/default.jpg,120,90,https://i.ytimg.com/vi/FqIOt1REHvQ/mqdefault.jpg,320,180,https://i.ytimg.com/vi/FqIOt1REHvQ/hqdefault.jpg,480,360,William Ehrensperger,none,2020-06-26T15:02:18Z
youtube#searchResult,1tMK8b5YG1qsR-vJOX58SGQ6KN0,youtube#video,d9Udtv8ZYdc,2020-04-15T18:27:53Z,UCQFT4LWtQY67xyhDAChiqcw,Andrew Yang&#39;s Big Advice to Joe Biden,"Former 2020 Democratic Presidential candidate Andrew Yang joins Ian Bremmer of GZero to discuss universal basic income, and the former candidate's advice ...",https://i.ytimg.com/vi/d9Udtv8ZYdc/default.jpg,120,90,https://i.ytimg.com/vi/d9Udtv8ZYdc/mqdefault.jpg,320,180,https://i.ytimg.com/vi/d9Udtv8ZYdc/hqdefault.jpg,480,360,The Zach and Matt Show,none,2020-04-15T18:27:53Z
