date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-07-18 21:30:14,Schmutzie_,donwinslow,0,0,3,"Trump couldn't tell the truth to win a bet. He is a liar to the marrow of his bones. ",,,,1284601395807760384,https://twitter.com/Schmutzie_/status/1284601395807760384
2020-07-18 21:30:01,fb_illini,Hang_In_There88,0,0,0,"Meanwhile the alt right still supports trump here they will tell you themselves. ",,,,1284601344108584960,https://twitter.com/fb_illini/status/1284601344108584960
2020-07-18 21:29:57,SFrank38286129,,0,0,1,"Trump is like watching a 2 year old with a loaded gun.",,,,1284601324269707265,https://twitter.com/SFrank38286129/status/1284601324269707265
2020-07-18 21:29:37,nurseylu,ABC,0,0,0,"If we did not have a Fascist regime the White House would lower flags to half staff. But Trump is racist so nothing said or done.",,,,1284601242795364358,https://twitter.com/nurseylu/status/1284601242795364358
2020-07-18 21:29:14,lauren_a_when,NephMoreau,5,0,2,"i believe you mean governors, specifically in trust are area. these are local reposnsibilities and no one let trump close borders or do national lockdown.",,,,1284601145047097347,https://twitter.com/lauren_a_when/status/1284601145047097347
2020-07-18 21:28:42,squilvz,OGormain,7,0,0,"Lmfao I love pissing off old ass white trump supporters. They too easy ",,,,1284601010678308869,https://twitter.com/squilvz/status/1284601010678308869
2020-07-18 21:28:40,WayneWolder,realDonaldTrump,0,0,0,"",,,,1284601003631939585,https://twitter.com/WayneWolder/status/1284601003631939585
2020-07-18 21:27:49,Kennypanda321,,0,0,1,"CLAW AND ORDER @realDonaldTrump ",,@realDonaldTrump,,1284600790343200769,https://twitter.com/Kennypanda321/status/1284600790343200769
2020-07-18 21:27:40,LisaGuillen,CoachRPV,2,0,10,"Jim hated Todd Packer so I cant imagine he’d vote trump.",,,,1284600752531402752,https://twitter.com/LisaGuillen/status/1284600752531402752
2020-07-18 21:27:16,Cucksnuffer,GayDispatcher,0,0,0,"I don't feel so bad. I had a littering ticket for tossing a cigarette butt in 2014, paid in cash and in 2019 Chicago wanted $3000. Foh",,,,1284600649506861056,https://twitter.com/Cucksnuffer/status/1284600649506861056
2020-07-18 21:26:53,revclubchi,,0,2,1,"Regarding violence unleashed by #CPD on protesters last night: 𝗟𝗼𝗿𝗶 𝗟𝗶𝗴𝗵𝘁𝗳𝗼𝗼𝘁 may act tough towards Trump's threats to send in federal troops but seems to prefer the order of fascism over justice Why is that? Watch this clip of Bob Avakian ",,,#CPD,1284600555172761600,https://twitter.com/revclubchi/status/1284600555172761600
2020-07-18 21:26:42,1962Excalibur,dcsommer67,0,0,0,"Intentionally so",,,,1284600508934770689,https://twitter.com/1962Excalibur/status/1284600508934770689
2020-07-18 21:26:25,smangano51,mitchellvii,0,1,1,"We have an election. I pretty sure it will not be mention if Dementia Joe wins If Trump wins they’ll probably try to impeach for it.",,,,1284600436037648385,https://twitter.com/smangano51/status/1284600436037648385
2020-07-18 21:25:57,squilvz,DennisMt81,2,0,1,"Lmfao. Dennis. Let’s be honest. You’re an Alt Right, Old white man who supports trump, and probably believes that “Black Lives Matter” is offensive. Just quit cutting the corners, and just say you’re a little racist man. It’s okay lol",,,,1284600319197028352,https://twitter.com/squilvz/status/1284600319197028352
2020-07-18 21:25:29,Edzila,,1,0,8,".@realDonaldTrump, President of the white people of the red states of America. Everybody else can apparently fuck off. #VoteBlueToEndThisNightmare",,@realDonaldTrump,#VoteBlueToEndThisNightmare,1284600202129793025,https://twitter.com/Edzila/status/1284600202129793025
2020-07-18 21:24:54,Joethewarrior63,realDonaldTrump,0,0,0,"Enough of your narcissistic lies lil donnie TRUMP MUST GO IN 20",,,,1284600054465155073,https://twitter.com/Joethewarrior63/status/1284600054465155073
